	Classifiers_combination	f1_score
3555	['DT', 'ETC', 'SVC_LIN', 'SVC_RBF', 'CAT', 'LGBM', 'LGBM_RF', 'XGB']	0.8479632816982215
3556	['DT', 'ETC', 'SVC_LIN', 'SVC_RBF', 'CAT', 'LGBM', 'LGBM_RF', 'XGB_RF']	0.8583484026522002
3557	['DT', 'ETC', 'SVC_LIN', 'SVC_RBF', 'CAT', 'LGBM', 'LGBM_RF', 'LR']	0.8583484026522002
3558	['DT', 'ETC', 'SVC_LIN', 'SVC_RBF', 'CAT', 'LGBM', 'XGB', 'XGB_RF']	0.862026862026862
3559	['DT', 'ETC', 'SVC_LIN', 'SVC_RBF', 'CAT', 'LGBM', 'XGB', 'LR']	0.8622968495399395
3560	['DT', 'ETC', 'SVC_LIN', 'SVC_RBF', 'CAT', 'LGBM', 'XGB_RF', 'LR']	0.853949856084979
3561	['DT', 'ETC', 'SVC_LIN', 'SVC_RBF', 'CAT', 'LGBM_RF', 'XGB', 'XGB_RF']	0.8571428571428571
3562	['DT', 'ETC', 'SVC_LIN', 'SVC_RBF', 'CAT', 'LGBM_RF', 'XGB', 'LR']	0.8547619047619047
3563	['DT', 'ETC', 'SVC_LIN', 'SVC_RBF', 'CAT', 'LGBM_RF', 'XGB_RF', 'LR']	0.8548975443219083
3564	['DT', 'ETC', 'SVC_LIN', 'SVC_RBF', 'CAT', 'XGB', 'XGB_RF', 'LR']	0.8547619047619047
3565	['DT', 'ETC', 'SVC_LIN', 'SVC_RBF', 'LGBM', 'LGBM_RF', 'XGB', 'XGB_RF']	0.862026862026862
3566	['DT', 'ETC', 'SVC_LIN', 'SVC_RBF', 'LGBM', 'LGBM_RF', 'XGB', 'LR']	0.8576283154596407
3567	['DT', 'ETC', 'SVC_LIN', 'SVC_RBF', 'LGBM', 'LGBM_RF', 'XGB_RF', 'LR']	0.853949856084979
3568	['DT', 'ETC', 'SVC_LIN', 'SVC_RBF', 'LGBM', 'XGB', 'XGB_RF', 'LR']	0.8583484026522002
3569	['DT', 'ETC', 'SVC_LIN', 'SVC_RBF', 'LGBM_RF', 'XGB', 'XGB_RF', 'LR']	0.8547619047619047
3570	['DT', 'ETC', 'SVC_LIN', 'CAT', 'LGBM', 'LGBM_RF', 'XGB', 'XGB_RF']	0.862026862026862
3571	['DT', 'ETC', 'SVC_LIN', 'CAT', 'LGBM', 'LGBM_RF', 'XGB', 'LR']	0.862026862026862
3572	['DT', 'ETC', 'SVC_LIN', 'CAT', 'LGBM', 'LGBM_RF', 'XGB_RF', 'LR']	0.8586966915280169
3573	['DT', 'ETC', 'SVC_LIN', 'CAT', 'LGBM', 'XGB', 'XGB_RF', 'LR']	0.862026862026862
3574	['DT', 'ETC', 'SVC_LIN', 'CAT', 'LGBM_RF', 'XGB', 'XGB_RF', 'LR']	0.8583484026522002
3575	['DT', 'ETC', 'SVC_LIN', 'LGBM', 'LGBM_RF', 'XGB', 'XGB_RF', 'LR']	0.862026862026862
3576	['DT', 'ETC', 'SVC_RBF', 'CAT', 'LGBM', 'LGBM_RF', 'XGB', 'XGB_RF']	0.862026862026862
3577	['DT', 'ETC', 'SVC_RBF', 'CAT', 'LGBM', 'LGBM_RF', 'XGB', 'LR']	0.8560797285452001
3578	['DT', 'ETC', 'SVC_RBF', 'CAT', 'LGBM', 'LGBM_RF', 'XGB_RF', 'LR']	0.853949856084979
3579	['DT', 'ETC', 'SVC_RBF', 'CAT', 'LGBM', 'XGB', 'XGB_RF', 'LR']	0.8622968495399395
3580	['DT', 'ETC', 'SVC_RBF', 'CAT', 'LGBM_RF', 'XGB', 'XGB_RF', 'LR']	0.8571428571428571
3581	['DT', 'ETC', 'SVC_RBF', 'LGBM', 'LGBM_RF', 'XGB', 'XGB_RF', 'LR']	0.862026862026862
3582	['DT', 'ETC', 'CAT', 'LGBM', 'LGBM_RF', 'XGB', 'XGB_RF', 'LR']	0.862026862026862
3583	['DT', 'KNN', 'SVC_LIN', 'SVC_RBF', 'CAT', 'LGBM', 'LGBM_RF', 'XGB']	0.8487621371562198
3584	['DT', 'KNN', 'SVC_LIN', 'SVC_RBF', 'CAT', 'LGBM', 'LGBM_RF', 'XGB_RF']	0.8536144578313253
3585	['DT', 'KNN', 'SVC_LIN', 'SVC_RBF', 'CAT', 'LGBM', 'LGBM_RF', 'LR']	0.8559324964553724
3586	['DT', 'KNN', 'SVC_LIN', 'SVC_RBF', 'CAT', 'LGBM', 'XGB', 'XGB_RF']	0.8578460920233072
3587	['DT', 'KNN', 'SVC_LIN', 'SVC_RBF', 'CAT', 'LGBM', 'XGB', 'LR']	0.8455110375195781
3588	['DT', 'KNN', 'SVC_LIN', 'SVC_RBF', 'CAT', 'LGBM', 'XGB_RF', 'LR']	0.8559324964553724
3589	['DT', 'KNN', 'SVC_LIN', 'SVC_RBF', 'CAT', 'LGBM_RF', 'XGB', 'XGB_RF']	0.853160683723441
3590	['DT', 'KNN', 'SVC_LIN', 'SVC_RBF', 'CAT', 'LGBM_RF', 'XGB', 'LR']	0.858211700113933
3591	['DT', 'KNN', 'SVC_LIN', 'SVC_RBF', 'CAT', 'LGBM_RF', 'XGB_RF', 'LR']	0.84856642687968
3592	['DT', 'KNN', 'SVC_LIN', 'SVC_RBF', 'CAT', 'XGB', 'XGB_RF', 'LR']	0.854578118167098
3593	['DT', 'KNN', 'SVC_LIN', 'SVC_RBF', 'LGBM', 'LGBM_RF', 'XGB', 'XGB_RF']	0.8578460920233072
3594	['DT', 'KNN', 'SVC_LIN', 'SVC_RBF', 'LGBM', 'LGBM_RF', 'XGB', 'LR']	0.8455110375195781
3595	['DT', 'KNN', 'SVC_LIN', 'SVC_RBF', 'LGBM', 'LGBM_RF', 'XGB_RF', 'LR']	0.852740521991168
3596	['DT', 'KNN', 'SVC_LIN', 'SVC_RBF', 'LGBM', 'XGB', 'XGB_RF', 'LR']	0.854578118167098
3597	['DT', 'KNN', 'SVC_LIN', 'SVC_RBF', 'LGBM_RF', 'XGB', 'XGB_RF', 'LR']	0.8578460920233072
3598	['DT', 'KNN', 'SVC_LIN', 'CAT', 'LGBM', 'LGBM_RF', 'XGB', 'XGB_RF']	0.8486988246024391
3599	['DT', 'KNN', 'SVC_LIN', 'CAT', 'LGBM', 'LGBM_RF', 'XGB', 'LR']	0.853160683723441
3600	['DT', 'KNN', 'SVC_LIN', 'CAT', 'LGBM', 'LGBM_RF', 'XGB_RF', 'LR']	0.846482933497659
3601	['DT', 'KNN', 'SVC_LIN', 'CAT', 'LGBM', 'XGB', 'XGB_RF', 'LR']	0.8578460920233072
3602	['DT', 'KNN', 'SVC_LIN', 'CAT', 'LGBM_RF', 'XGB', 'XGB_RF', 'LR']	0.8451285552093847
3603	['DT', 'KNN', 'SVC_LIN', 'LGBM', 'LGBM_RF', 'XGB', 'XGB_RF', 'LR']	0.8499095840867993
3604	['DT', 'KNN', 'SVC_RBF', 'CAT', 'LGBM', 'LGBM_RF', 'XGB', 'XGB_RF']	0.8439624506051374
3605	['DT', 'KNN', 'SVC_RBF', 'CAT', 'LGBM', 'LGBM_RF', 'XGB', 'LR']	0.8455110375195781
3606	['DT', 'KNN', 'SVC_RBF', 'CAT', 'LGBM', 'LGBM_RF', 'XGB_RF', 'LR']	0.8503633581946834
3607	['DT', 'KNN', 'SVC_RBF', 'CAT', 'LGBM', 'XGB', 'XGB_RF', 'LR']	0.8487621371562198
3608	['DT', 'KNN', 'SVC_RBF', 'CAT', 'LGBM_RF', 'XGB', 'XGB_RF', 'LR']	0.8578460920233072
3609	['DT', 'KNN', 'SVC_RBF', 'LGBM', 'LGBM_RF', 'XGB', 'XGB_RF', 'LR']	0.853447545456086
3610	['DT', 'KNN', 'CAT', 'LGBM', 'LGBM_RF', 'XGB', 'XGB_RF', 'LR']	0.8567309531164953
3611	['DT', 'SVC_LIN', 'SVC_RBF', 'CAT', 'LGBM', 'LGBM_RF', 'XGB', 'XGB_RF']	0.8666953961071607
3612	['DT', 'SVC_LIN', 'SVC_RBF', 'CAT', 'LGBM', 'LGBM_RF', 'XGB', 'LR']	0.862026862026862
3613	['DT', 'SVC_LIN', 'SVC_RBF', 'CAT', 'LGBM', 'LGBM_RF', 'XGB_RF', 'LR']	0.8547619047619047
3614	['DT', 'SVC_LIN', 'SVC_RBF', 'CAT', 'LGBM', 'XGB', 'XGB_RF', 'LR']	0.863016936732499
3615	['DT', 'SVC_LIN', 'SVC_RBF', 'CAT', 'LGBM_RF', 'XGB', 'XGB_RF', 'LR']	0.8547619047619047
3616	['DT', 'SVC_LIN', 'SVC_RBF', 'LGBM', 'LGBM_RF', 'XGB', 'XGB_RF', 'LR']	0.863016936732499
3617	['DT', 'SVC_LIN', 'CAT', 'LGBM', 'LGBM_RF', 'XGB', 'XGB_RF', 'LR']	0.862026862026862
3618	['DT', 'SVC_RBF', 'CAT', 'LGBM', 'LGBM_RF', 'XGB', 'XGB_RF', 'LR']	0.8666953961071607
3619	['RF', 'ETC', 'KNN', 'SVC_LIN', 'SVC_RBF', 'CAT', 'LGBM', 'LGBM_RF']	0.837521868889575
3620	['RF', 'ETC', 'KNN', 'SVC_LIN', 'SVC_RBF', 'CAT', 'LGBM', 'XGB']	0.8455110375195781
3621	['RF', 'ETC', 'KNN', 'SVC_LIN', 'SVC_RBF', 'CAT', 'LGBM', 'XGB_RF']	0.8417407530344759
3622	['RF', 'ETC', 'KNN', 'SVC_LIN', 'SVC_RBF', 'CAT', 'LGBM', 'LR']	0.849078746985589
3623	['RF', 'ETC', 'KNN', 'SVC_LIN', 'SVC_RBF', 'CAT', 'LGBM_RF', 'XGB']	0.8358779431950163
3624	['RF', 'ETC', 'KNN', 'SVC_LIN', 'SVC_RBF', 'CAT', 'LGBM_RF', 'XGB_RF']	0.8368448151580682
3625	['RF', 'ETC', 'KNN', 'SVC_LIN', 'SVC_RBF', 'CAT', 'LGBM_RF', 'LR']	0.846580907084328
3626	['RF', 'ETC', 'KNN', 'SVC_LIN', 'SVC_RBF', 'CAT', 'XGB', 'XGB_RF']	0.8390525463696195
3627	['RF', 'ETC', 'KNN', 'SVC_LIN', 'SVC_RBF', 'CAT', 'XGB', 'LR']	0.8406964720641782
3628	['RF', 'ETC', 'KNN', 'SVC_LIN', 'SVC_RBF', 'CAT', 'XGB_RF', 'LR']	0.8509573176426638
3629	['RF', 'ETC', 'KNN', 'SVC_LIN', 'SVC_RBF', 'LGBM', 'LGBM_RF', 'XGB']	0.8455110375195781
3630	['RF', 'ETC', 'KNN', 'SVC_LIN', 'SVC_RBF', 'LGBM', 'LGBM_RF', 'XGB_RF']	0.837521868889575
3631	['RF', 'ETC', 'KNN', 'SVC_LIN', 'SVC_RBF', 'LGBM', 'LGBM_RF', 'LR']	0.8458867725213848
3632	['RF', 'ETC', 'KNN', 'SVC_LIN', 'SVC_RBF', 'LGBM', 'XGB', 'XGB_RF']	0.8455110375195781
3633	['RF', 'ETC', 'KNN', 'SVC_LIN', 'SVC_RBF', 'LGBM', 'XGB', 'LR']	0.8503633581946834
3634	['RF', 'ETC', 'KNN', 'SVC_LIN', 'SVC_RBF', 'LGBM', 'XGB_RF', 'LR']	0.8463007165547678
3635	['RF', 'ETC', 'KNN', 'SVC_LIN', 'SVC_RBF', 'LGBM_RF', 'XGB', 'XGB_RF']	0.8311160384331115
3636	['RF', 'ETC', 'KNN', 'SVC_LIN', 'SVC_RBF', 'LGBM_RF', 'XGB', 'LR']	0.8406964720641782
3637	['RF', 'ETC', 'KNN', 'SVC_LIN', 'SVC_RBF', 'LGBM_RF', 'XGB_RF', 'LR']	0.846580907084328
3638	['RF', 'ETC', 'KNN', 'SVC_LIN', 'SVC_RBF', 'XGB', 'XGB_RF', 'LR']	0.8437210804499182
3639	['RF', 'ETC', 'KNN', 'SVC_LIN', 'CAT', 'LGBM', 'LGBM_RF', 'XGB']	0.8455110375195781
3640	['RF', 'ETC', 'KNN', 'SVC_LIN', 'CAT', 'LGBM', 'LGBM_RF', 'XGB_RF']	0.8370722189541772
3641	['RF', 'ETC', 'KNN', 'SVC_LIN', 'CAT', 'LGBM', 'LGBM_RF', 'LR']	0.8440455244875767
3642	['RF', 'ETC', 'KNN', 'SVC_LIN', 'CAT', 'LGBM', 'XGB', 'XGB_RF']	0.8455110375195781
3643	['RF', 'ETC', 'KNN', 'SVC_LIN', 'CAT', 'LGBM', 'XGB', 'LR']	0.8503633581946834
3644	['RF', 'ETC', 'KNN', 'SVC_LIN', 'CAT', 'LGBM', 'XGB_RF', 'LR']	0.8370722189541772
3645	['RF', 'ETC', 'KNN', 'SVC_LIN', 'CAT', 'LGBM_RF', 'XGB', 'XGB_RF']	0.8481839445694868
3646	['RF', 'ETC', 'KNN', 'SVC_LIN', 'CAT', 'LGBM_RF', 'XGB', 'LR']	0.8359154431867637
3647	['RF', 'ETC', 'KNN', 'SVC_LIN', 'CAT', 'LGBM_RF', 'XGB_RF', 'LR']	0.8535431660336342
3648	['RF', 'ETC', 'KNN', 'SVC_LIN', 'CAT', 'XGB', 'XGB_RF', 'LR']	0.8449328449328449
3649	['RF', 'ETC', 'KNN', 'SVC_LIN', 'LGBM', 'LGBM_RF', 'XGB', 'XGB_RF']	0.8439624506051374
3650	['RF', 'ETC', 'KNN', 'SVC_LIN', 'LGBM', 'LGBM_RF', 'XGB', 'LR']	0.8455110375195781
3651	['RF', 'ETC', 'KNN', 'SVC_LIN', 'LGBM', 'LGBM_RF', 'XGB_RF', 'LR']	0.8338976157795739
3652	['RF', 'ETC', 'KNN', 'SVC_LIN', 'LGBM', 'XGB', 'XGB_RF', 'LR']	0.8455110375195781
3653	['RF', 'ETC', 'KNN', 'SVC_LIN', 'LGBM_RF', 'XGB', 'XGB_RF', 'LR']	0.84856642687968
3654	['RF', 'ETC', 'KNN', 'SVC_RBF', 'CAT', 'LGBM', 'LGBM_RF', 'XGB']	0.8405342983656237
3655	['RF', 'ETC', 'KNN', 'SVC_RBF', 'CAT', 'LGBM', 'LGBM_RF', 'XGB_RF']	0.8409839483010214
3656	['RF', 'ETC', 'KNN', 'SVC_RBF', 'CAT', 'LGBM', 'LGBM_RF', 'LR']	0.837521868889575
3657	['RF', 'ETC', 'KNN', 'SVC_RBF', 'CAT', 'LGBM', 'XGB', 'XGB_RF']	0.8357532694882092
3658	['RF', 'ETC', 'KNN', 'SVC_RBF', 'CAT', 'LGBM', 'XGB', 'LR']	0.8405342983656237
3659	['RF', 'ETC', 'KNN', 'SVC_RBF', 'CAT', 'LGBM', 'XGB_RF', 'LR']	0.8417407530344759
3660	['RF', 'ETC', 'KNN', 'SVC_RBF', 'CAT', 'LGBM_RF', 'XGB', 'XGB_RF']	0.8358779431950163
3661	['RF', 'ETC', 'KNN', 'SVC_RBF', 'CAT', 'LGBM_RF', 'XGB', 'LR']	0.8390525463696195
3662	['RF', 'ETC', 'KNN', 'SVC_RBF', 'CAT', 'LGBM_RF', 'XGB_RF', 'LR']	0.8368448151580682
3663	['RF', 'ETC', 'KNN', 'SVC_RBF', 'CAT', 'XGB', 'XGB_RF', 'LR']	0.8390525463696195
3664	['RF', 'ETC', 'KNN', 'SVC_RBF', 'LGBM', 'LGBM_RF', 'XGB', 'XGB_RF']	0.8437853980022654
3665	['RF', 'ETC', 'KNN', 'SVC_RBF', 'LGBM', 'LGBM_RF', 'XGB', 'LR']	0.8441585514756248
3666	['RF', 'ETC', 'KNN', 'SVC_RBF', 'LGBM', 'LGBM_RF', 'XGB_RF', 'LR']	0.8421730316802726
3667	['RF', 'ETC', 'KNN', 'SVC_RBF', 'LGBM', 'XGB', 'XGB_RF', 'LR']	0.8405342983656237
3668	['RF', 'ETC', 'KNN', 'SVC_RBF', 'LGBM_RF', 'XGB', 'XGB_RF', 'LR']	0.8390525463696195
3669	['RF', 'ETC', 'KNN', 'CAT', 'LGBM', 'LGBM_RF', 'XGB', 'XGB_RF']	0.8389857114511831
3670	['RF', 'ETC', 'KNN', 'CAT', 'LGBM', 'LGBM_RF', 'XGB', 'LR']	0.8405342983656237
3671	['RF', 'ETC', 'KNN', 'CAT', 'LGBM', 'LGBM_RF', 'XGB_RF', 'LR']	0.8370722189541772
3672	['RF', 'ETC', 'KNN', 'CAT', 'LGBM', 'XGB', 'XGB_RF', 'LR']	0.8455110375195781
3673	['RF', 'ETC', 'KNN', 'CAT', 'LGBM_RF', 'XGB', 'XGB_RF', 'LR']	0.8518175265163217
3674	['RF', 'ETC', 'KNN', 'LGBM', 'LGBM_RF', 'XGB', 'XGB_RF', 'LR']	0.8437853980022654
3675	['RF', 'ETC', 'SVC_LIN', 'SVC_RBF', 'CAT', 'LGBM', 'LGBM_RF', 'XGB']	0.8458575300038715
3676	['RF', 'ETC', 'SVC_LIN', 'SVC_RBF', 'CAT', 'LGBM', 'LGBM_RF', 'XGB_RF']	0.8373596951910205
3677	['RF', 'ETC', 'SVC_LIN', 'SVC_RBF', 'CAT', 'LGBM', 'LGBM_RF', 'LR']	0.8478722923167368
3678	['RF', 'ETC', 'SVC_LIN', 'SVC_RBF', 'CAT', 'LGBM', 'XGB', 'XGB_RF']	0.8491086296405133
3679	['RF', 'ETC', 'SVC_LIN', 'SVC_RBF', 'CAT', 'LGBM', 'XGB', 'LR']	0.8459729570840683
3680	['RF', 'ETC', 'SVC_LIN', 'SVC_RBF', 'CAT', 'LGBM', 'XGB_RF', 'LR']	0.8417407530344759
3681	['RF', 'ETC', 'SVC_LIN', 'SVC_RBF', 'CAT', 'LGBM_RF', 'XGB', 'XGB_RF']	0.8572387109413263
3682	['RF', 'ETC', 'SVC_LIN', 'SVC_RBF', 'CAT', 'LGBM_RF', 'XGB', 'LR']	0.8483935742971888
3683	['RF', 'ETC', 'SVC_LIN', 'SVC_RBF', 'CAT', 'LGBM_RF', 'XGB_RF', 'LR']	0.837521868889575
3684	['RF', 'ETC', 'SVC_LIN', 'SVC_RBF', 'CAT', 'XGB', 'XGB_RF', 'LR']	0.8550318922749822
3685	['RF', 'ETC', 'SVC_LIN', 'SVC_RBF', 'LGBM', 'LGBM_RF', 'XGB', 'XGB_RF']	0.8410765011264569
3686	['RF', 'ETC', 'SVC_LIN', 'SVC_RBF', 'LGBM', 'LGBM_RF', 'XGB', 'LR']	0.8459729570840683
3687	['RF', 'ETC', 'SVC_LIN', 'SVC_RBF', 'LGBM', 'LGBM_RF', 'XGB_RF', 'LR']	0.8373596951910205
3688	['RF', 'ETC', 'SVC_LIN', 'SVC_RBF', 'LGBM', 'XGB', 'XGB_RF', 'LR']	0.8423595876170401
3689	['RF', 'ETC', 'SVC_LIN', 'SVC_RBF', 'LGBM_RF', 'XGB', 'XGB_RF', 'LR']	0.8539876113046846
3690	['RF', 'ETC', 'SVC_LIN', 'CAT', 'LGBM', 'LGBM_RF', 'XGB', 'XGB_RF']	0.8528472865822264
3691	['RF', 'ETC', 'SVC_LIN', 'CAT', 'LGBM', 'LGBM_RF', 'XGB', 'LR']	0.8515088104467542
3692	['RF', 'ETC', 'SVC_LIN', 'CAT', 'LGBM', 'LGBM_RF', 'XGB_RF', 'LR']	0.853949856084979
3693	['RF', 'ETC', 'SVC_LIN', 'CAT', 'LGBM', 'XGB', 'XGB_RF', 'LR']	0.8446629990167525
3694	['RF', 'ETC', 'SVC_LIN', 'CAT', 'LGBM_RF', 'XGB', 'XGB_RF', 'LR']	0.8490813069126322
3695	['RF', 'ETC', 'SVC_LIN', 'LGBM', 'LGBM_RF', 'XGB', 'XGB_RF', 'LR']	0.853949856084979
3696	['RF', 'ETC', 'SVC_RBF', 'CAT', 'LGBM', 'LGBM_RF', 'XGB', 'XGB_RF']	0.847826578358462
3697	['RF', 'ETC', 'SVC_RBF', 'CAT', 'LGBM', 'LGBM_RF', 'XGB', 'LR']	0.8494708994708994
3698	['RF', 'ETC', 'SVC_RBF', 'CAT', 'LGBM', 'LGBM_RF', 'XGB_RF', 'LR']	0.8405342983656237
3699	['RF', 'ETC', 'SVC_RBF', 'CAT', 'LGBM', 'XGB', 'XGB_RF', 'LR']	0.8526951275308087
3700	['RF', 'ETC', 'SVC_RBF', 'CAT', 'LGBM_RF', 'XGB', 'XGB_RF', 'LR']	0.8523863902662208
3701	['RF', 'ETC', 'SVC_RBF', 'LGBM', 'LGBM_RF', 'XGB', 'XGB_RF', 'LR']	0.8491086296405133
3702	['RF', 'ETC', 'CAT', 'LGBM', 'LGBM_RF', 'XGB', 'XGB_RF', 'LR']	0.8466898954703832
3703	['RF', 'KNN', 'SVC_LIN', 'SVC_RBF', 'CAT', 'LGBM', 'LGBM_RF', 'XGB']	0.8503633581946834
3704	['RF', 'KNN', 'SVC_LIN', 'SVC_RBF', 'CAT', 'LGBM', 'LGBM_RF', 'XGB_RF']	0.8382961623467953
3705	['RF', 'KNN', 'SVC_LIN', 'SVC_RBF', 'CAT', 'LGBM', 'LGBM_RF', 'LR']	0.8547306874557051
3706	['RF', 'KNN', 'SVC_LIN', 'SVC_RBF', 'CAT', 'LGBM', 'XGB', 'XGB_RF']	0.8503633581946834
3707	['RF', 'KNN', 'SVC_LIN', 'SVC_RBF', 'CAT', 'LGBM', 'XGB', 'LR']	0.8503633581946834
3708	['RF', 'KNN', 'SVC_LIN', 'SVC_RBF', 'CAT', 'LGBM', 'XGB_RF', 'LR']	0.8556570690291622
3709	['RF', 'KNN', 'SVC_LIN', 'SVC_RBF', 'CAT', 'LGBM_RF', 'XGB', 'XGB_RF']	0.84856642687968
3710	['RF', 'KNN', 'SVC_LIN', 'SVC_RBF', 'CAT', 'LGBM_RF', 'XGB', 'LR']	0.8406964720641782
3711	['RF', 'KNN', 'SVC_LIN', 'SVC_RBF', 'CAT', 'LGBM_RF', 'XGB_RF', 'LR']	0.8511251465924808
3712	['RF', 'KNN', 'SVC_LIN', 'SVC_RBF', 'CAT', 'XGB', 'XGB_RF', 'LR']	0.8449328449328449
3713	['RF', 'KNN', 'SVC_LIN', 'SVC_RBF', 'LGBM', 'LGBM_RF', 'XGB', 'XGB_RF']	0.8503633581946834
3714	['RF', 'KNN', 'SVC_LIN', 'SVC_RBF', 'LGBM', 'LGBM_RF', 'XGB', 'LR']	0.8503633581946834
3715	['RF', 'KNN', 'SVC_LIN', 'SVC_RBF', 'LGBM', 'LGBM_RF', 'XGB_RF', 'LR']	0.8556570690291622
3716	['RF', 'KNN', 'SVC_LIN', 'SVC_RBF', 'LGBM', 'XGB', 'XGB_RF', 'LR']	0.8503633581946834
3717	['RF', 'KNN', 'SVC_LIN', 'SVC_RBF', 'LGBM_RF', 'XGB', 'XGB_RF', 'LR']	0.8532349609599787
3718	['RF', 'KNN', 'SVC_LIN', 'CAT', 'LGBM', 'LGBM_RF', 'XGB', 'XGB_RF']	0.8580130043985466
3719	['RF', 'KNN', 'SVC_LIN', 'CAT', 'LGBM', 'LGBM_RF', 'XGB', 'LR']	0.8503633581946834
3720	['RF', 'KNN', 'SVC_LIN', 'CAT', 'LGBM', 'LGBM_RF', 'XGB_RF', 'LR']	0.8461392996016972
3721	['RF', 'KNN', 'SVC_LIN', 'CAT', 'LGBM', 'XGB', 'XGB_RF', 'LR']	0.8503633581946834
3722	['RF', 'KNN', 'SVC_LIN', 'CAT', 'LGBM_RF', 'XGB', 'XGB_RF', 'LR']	0.8510971055088703
3723	['RF', 'KNN', 'SVC_LIN', 'LGBM', 'LGBM_RF', 'XGB', 'XGB_RF', 'LR']	0.8503633581946834
3724	['RF', 'KNN', 'SVC_RBF', 'CAT', 'LGBM', 'LGBM_RF', 'XGB', 'XGB_RF']	0.8455110375195781
3725	['RF', 'KNN', 'SVC_RBF', 'CAT', 'LGBM', 'LGBM_RF', 'XGB', 'LR']	0.8503633581946834
3726	['RF', 'KNN', 'SVC_RBF', 'CAT', 'LGBM', 'LGBM_RF', 'XGB_RF', 'LR']	0.8414707655213984
3727	['RF', 'KNN', 'SVC_RBF', 'CAT', 'LGBM', 'XGB', 'XGB_RF', 'LR']	0.8503633581946834
3728	['RF', 'KNN', 'SVC_RBF', 'CAT', 'LGBM_RF', 'XGB', 'XGB_RF', 'LR']	0.8434604217736746
3729	['RF', 'KNN', 'SVC_RBF', 'LGBM', 'LGBM_RF', 'XGB', 'XGB_RF', 'LR']	0.8503633581946834
3730	['RF', 'KNN', 'CAT', 'LGBM', 'LGBM_RF', 'XGB', 'XGB_RF', 'LR']	0.8487621371562198
3731	['RF', 'SVC_LIN', 'SVC_RBF', 'CAT', 'LGBM', 'LGBM_RF', 'XGB', 'XGB_RF']	0.8491086296405133
3732	['RF', 'SVC_LIN', 'SVC_RBF', 'CAT', 'LGBM', 'LGBM_RF', 'XGB', 'LR']	0.8458575300038715
3733	['RF', 'SVC_LIN', 'SVC_RBF', 'CAT', 'LGBM', 'LGBM_RF', 'XGB_RF', 'LR']	0.8501795715998769
3734	['RF', 'SVC_LIN', 'SVC_RBF', 'CAT', 'LGBM', 'XGB', 'XGB_RF', 'LR']	0.8458575300038715
3735	['RF', 'SVC_LIN', 'SVC_RBF', 'CAT', 'LGBM_RF', 'XGB', 'XGB_RF', 'LR']	0.8550318922749822
3736	['RF', 'SVC_LIN', 'SVC_RBF', 'LGBM', 'LGBM_RF', 'XGB', 'XGB_RF', 'LR']	0.845610687253682
3737	['RF', 'SVC_LIN', 'CAT', 'LGBM', 'LGBM_RF', 'XGB', 'XGB_RF', 'LR']	0.853949856084979
3738	['RF', 'SVC_RBF', 'CAT', 'LGBM', 'LGBM_RF', 'XGB', 'XGB_RF', 'LR']	0.8526951275308087
3739	['ETC', 'KNN', 'SVC_LIN', 'SVC_RBF', 'CAT', 'LGBM', 'LGBM_RF', 'XGB']	0.8528490314706912
3740	['ETC', 'KNN', 'SVC_LIN', 'SVC_RBF', 'CAT', 'LGBM', 'LGBM_RF', 'XGB_RF']	0.8419297442936302
3741	['ETC', 'KNN', 'SVC_LIN', 'SVC_RBF', 'CAT', 'LGBM', 'LGBM_RF', 'LR']	0.8444102129052903
3742	['ETC', 'KNN', 'SVC_LIN', 'SVC_RBF', 'CAT', 'LGBM', 'XGB', 'XGB_RF']	0.8455110375195781
3743	['ETC', 'KNN', 'SVC_LIN', 'SVC_RBF', 'CAT', 'LGBM', 'XGB', 'LR']	0.8491352906295789
3744	['ETC', 'KNN', 'SVC_LIN', 'SVC_RBF', 'CAT', 'LGBM', 'XGB_RF', 'LR']	0.8488265533649914
3745	['ETC', 'KNN', 'SVC_LIN', 'SVC_RBF', 'CAT', 'LGBM_RF', 'XGB', 'XGB_RF']	0.8402858185990715
3746	['ETC', 'KNN', 'SVC_LIN', 'SVC_RBF', 'CAT', 'LGBM_RF', 'XGB', 'LR']	0.8444102129052903
3747	['ETC', 'KNN', 'SVC_LIN', 'SVC_RBF', 'CAT', 'LGBM_RF', 'XGB_RF', 'LR']	0.840567021054826
3748	['ETC', 'KNN', 'SVC_LIN', 'SVC_RBF', 'CAT', 'XGB', 'XGB_RF', 'LR']	0.8406964720641782
3749	['ETC', 'KNN', 'SVC_LIN', 'SVC_RBF', 'LGBM', 'LGBM_RF', 'XGB', 'XGB_RF']	0.8455110375195781
3750	['ETC', 'KNN', 'SVC_LIN', 'SVC_RBF', 'LGBM', 'LGBM_RF', 'XGB', 'LR']	0.8528490314706912
3751	['ETC', 'KNN', 'SVC_LIN', 'SVC_RBF', 'LGBM', 'LGBM_RF', 'XGB_RF', 'LR']	0.8488265533649914
3752	['ETC', 'KNN', 'SVC_LIN', 'SVC_RBF', 'LGBM', 'XGB', 'XGB_RF', 'LR']	0.8491352906295789
3753	['ETC', 'KNN', 'SVC_LIN', 'SVC_RBF', 'LGBM_RF', 'XGB', 'XGB_RF', 'LR']	0.8400194183326715
3754	['ETC', 'KNN', 'SVC_LIN', 'CAT', 'LGBM', 'LGBM_RF', 'XGB', 'XGB_RF']	0.8425377150031866
